,life_lg
25005,2.1956782994574984
25006,2.444013550586799
25007,2.6439754891176843
25008,1.8689381783329113
25009,1.8678797834583796
25010,1.7401257369657306
25011,1.8678797834583796
25012,1.8193464840804527
25013,1.8697595947824104
25014,1.7401257369657306
25015,1.7401257369657306
25016,1.8193464840804527
25017,1.7999605274059836
25018,1.6900187807886953
25019,1.7401257369657306
25020,1.8483123036272844
25021,1.8193464840804527
25022,2.1793506823484874
25023,1.7323133274712426
25024,1.9636461864848433
25025,1.4355258514986549
25026,2.3960946852126166
25027,1.7671558660821804
25028,1.7401257369657306
25029,1.7401257369657306
25030,1.871514558708382
25031,1.3613500243522665
25032,1.7323133274712426
25033,1.9179254220647413
25034,1.8664645659717403
25035,1.8492965408347266
25036,1.7401257369657306
25037,1.7719547489639491
25038,2.3031312325107627
25039,2.4280861762536494
25040,1.7401257369657306
25041,1.8192806469724812
25042,1.8193464840804527
25043,1.8193464840804527
25044,1.7401257369657306
25045,1.683587317572767
25046,1.5182506513085
25047,2.0528477834008605
25048,1.7719547489639491
25049,1.8581761379823443
25050,1.7401257369657306
25051,1.8193464840804527
25052,1.380211241711606
25053,2.518342820465343
25054,2.2830749747354715
25055,2.0251419496251932
25056,2.016866270828975
25057,1.767007363949804
25058,1.8128465369670712
25059,2.201342492647708
25060,1.8193464840804527
25061,1.7401257369657306
25062,1.8193464840804527
25063,1.9485596621089616
25064,2.1760912590556813
25065,1.7401257369657306
25066,1.7323133274712426
25067,1.7401257369657306
25068,1.7241119539612122
25069,1.7401257369657306
25070,2.2934509517160055
25071,1.7508168426497546
25072,1.8652224562901791
25073,1.7401257369657306
25074,1.8193464840804527
25075,1.8193464840804527
25076,1.8193464840804527
25077,1.8193464840804527
25078,1.7719547489639491
25079,1.8127128667653687
25080,1.8664645659717403
25081,1.7851874200293618
25082,1.7401257369657306
25083,1.7788022040132387
25084,1.7788022040132387
25085,1.7999605274059836
25086,1.812779707008964
25087,2.7938322760287515
25088,1.8678797834583796
25089,1.3613500243522665
25090,2.292831794508625
25091,1.7401257369657306
25092,1.825945143203848
25093,2.5616379545646066
25094,2.7182358824283117
25095,1.8193464840804527
25096,1.7401257369657306
25097,1.8922616069155351
25098,1.9636461864848433
25099,1.9636461864848433
25100,1.7401257369657306
25101,2.2131191388114564
25102,1.8193464840804527
25103,1.86993541064686
25104,2.681720506318293
25105,1.8061121101690911
25106,1.7401257369657306
25107,1.7401257369657306
25108,1.680879174426811
25109,2.0092383709684665
25110,1.8503398545834793
25111,2.2200557602513413
25112,1.8193464840804527
25113,1.8483123036272844
25114,2.303865348842704
25115,2.573938608354228
25116,1.7401257369657306
25117,1.7401257369657306
25118,2.5040356703924647
25119,1.812779707008964
25120,1.8193464840804527
25121,1.8193464840804527
25122,1.8195439355418688
25123,1.9636461864848433
25124,1.8193464840804527
25125,1.8193464840804527
25126,1.7759015788916743
25127,1.3975924340381167
25128,1.8193464840804527
25129,1.8193464840804527
25130,1.8193464840804527
25131,1.8483123036272844
25132,1.7401257369657306
25133,1.9189210900913358
25134,1.7401257369657306
25135,2.330657234711394
25136,1.8193464840804527
25137,1.5182506513085
25138,1.7223047868743278
25139,1.7739326474676453
25140,1.8193464840804527
25141,1.7401257369657306
25142,1.555940437818511
25143,1.7401257369657306
25144,1.5797835966168101
25145,1.8193464840804527
25146,1.8193464840804527
25147,1.7807492311035522
25148,1.8678797834583796
25149,1.913760886412323
25150,1.7401257369657306
25151,1.7359978840917938
25152,1.7401257369657306
25153,1.9240207004740677
25154,1.8128465369670712
25155,2.6344369625378987
25156,1.8863779067585722
25157,1.7401257369657306
25158,2.0621305346221233
25159,2.127946642848902
25160,1.8193464840804527
25161,1.6330642726914992
25162,1.7401257369657306
25163,2.1209685650193766
25164,1.7931615292455507
25165,2.4424797690644486
25166,1.4915017662373264
25167,1.9636461864848433
25168,1.8193464840804527
25169,1.8193464840804527
25170,1.8193464840804527
25171,1.9636461864848433
25172,1.7401257369657306
25173,1.8193464840804527
25174,1.8455321174935755
25175,2.564014726029118
25176,1.7323133274712426
25177,1.8532722240206831
25178,1.8323172699222616
25179,1.8193464840804527
25180,1.7401257369657306
25181,1.7401257369657306
25182,1.9636461864848433
25183,1.7401257369657306
25184,1.7401257369657306
25185,2.191674531959229
25186,1.7736401932600259
25187,1.7589118923979734
25188,1.8193464840804527
25189,1.8193464840804527
25190,1.7401257369657306
25191,1.930949031167523
25192,1.8193464840804527
25193,1.7401257369657306
25194,1.8193464840804527
25195,1.8193464840804527
25196,1.7401257369657306
25197,1.8163075994319398
25198,1.7401257369657306
25199,2.250420002308894
25200,2.250420002308894
25201,1.8193464840804527
25202,2.038023740045158
25203,1.8193464840804527
25204,1.8193464840804527
25205,1.7401257369657306
25206,1.8193464840804527
25207,1.8243211248507714
25208,2.484442207642407
25209,1.7401257369657306
25210,1.7220577713314642
25211,1.8193464840804527
25212,1.694429690957083
25213,2.305673745669693
25214,2.2044998241711515
25215,2.5197886299541983
25216,1.8308451923086115
25217,1.7401257369657306
25218,1.8503398545834793
25219,1.7401257369657306
25220,2.322488060518078
25221,1.7323133274712426
25222,2.1665485147387553
25223,1.7999605274059836
25224,1.8193464840804527
25225,1.7323133274712426
25226,1.2405492482825997
25227,1.7401257369657306
25228,1.7323133274712426
25229,1.3975924340381167
25230,1.8664645659717403
25231,1.9768541465762188
25232,1.7401257369657306
25233,1.8256857080217583
25234,1.8193464840804527
25235,1.8193464840804527
25236,1.8193464840804527
25237,1.8193464840804527
25238,1.7739326474676453
25239,2.0452055860350566
25240,1.8664645659717403
25241,1.7401257369657306
25242,1.7401257369657306
25243,2.3059100029046156
25244,1.7401257369657306
25245,1.7323133274712426
25246,1.8193464840804527
25247,1.6812412373755872
25248,2.499618359700007
25249,2.142858551113391
25250,1.8260099777911003
25251,1.4287825114969546
25252,1.8193464840804527
25253,1.9636461864848433
25254,1.8512583487190752
25255,1.7401257369657306
25256,1.8193464840804527
25257,1.380934463330702
25258,1.8193464840804527
25259,1.694429690957083
25260,1.9523080096621253
25261,2.6212490044269763
25262,1.9443345919707822
25263,1.7401257369657306
25264,2.2041199826559246
25265,1.8492965408347266
25266,2.3664229572259727
25267,1.7719547489639491
25268,1.7719547489639491
25269,1.8193464840804527
25270,1.8127128667653687
25271,1.798028793404073
25272,1.9683428309589455
25273,1.7807492311035522
25274,1.7401257369657306
25275,1.7788022040132387
25276,1.5558196830611912
25277,2.069520100835226
25278,1.7719547489639491
25279,1.8193464840804527
25280,1.8193464840804527
25281,1.8127128667653687
25282,1.7401257369657306
25283,1.8387231900313719
25284,1.8193464840804527
25285,2.2131191388114564
25286,2.00039068924991
25287,1.9636461864848433
25288,1.8631443462526673
25289,1.3979400086720377
25290,1.9821354948037695
25291,1.6530194510996135
25292,1.7241119539612122
25293,2.029343187519107
25294,1.7401257369657306
25295,2.033383541173119
25296,2.130333768495006
25297,2.0752549005329
25298,1.8127128667653687
25299,2.425485310708032
25300,1.505149978319906
25301,1.8681152053272172
25302,2.4787107555127594
25303,1.9083777724323947
25304,1.8552161947333634
25305,1.8668778143374989
25306,1.9683428309589455
25307,1.8193464840804527
25308,1.9636461864848433
25309,1.8308451923086115
25310,1.380211241711606
25311,1.7401257369657306
25312,1.7401257369657306
25313,1.86993541064686
25314,2.234188147853202
25315,1.7719547489639491
25316,1.8127128667653687
25317,1.9636461864848433
25318,1.9910044403307552
25319,1.7401257369657306
25320,1.8193464840804527
25321,1.8205954965444902
25322,1.8193464840804527
25323,1.8193464840804527
25324,1.863857961883973
25325,1.1455071714096625
25326,1.8193464840804527
25327,1.8127128667653687
25328,2.0041923562597144
25329,1.7401257369657306
25330,1.8193464840804527
25331,2.0826058726978984
25332,1.7401257369657306
25333,1.6866362692622934
25334,1.7401257369657306
25335,1.8562454007900542
25336,1.8260099777911003
25337,1.8193464840804527
25338,1.8193464840804527
25339,2.3162849376343124
25340,1.7999605274059836
25341,2.665740421927511
25342,1.8127128667653687
25343,1.9293167267534956
25344,1.537567257152675
25345,1.8193464840804527
25346,1.8720979742742268
25347,1.7323133274712426
25348,1.9720639160080222
25349,1.8193464840804527
25350,1.824386202318774
25351,1.7788022040132387
25352,1.8126460162331188
25353,1.678427322433867
25354,1.918240090221415
25355,1.7978213113640236
25356,1.7736401932600259
25357,2.3095662958937733
25358,2.2429387700295806
25359,1.7401257369657306
25360,1.8193464840804527
25361,2.642395265030891
25362,2.2827127230352664
25363,1.8193464840804527
25364,1.8193464840804527
25365,1.694429690957083
25366,2.250249178752997
25367,1.8128465369670712
25368,1.7401257369657306
25369,2.6233113280355895
25370,1.812779707008964
25371,2.3947142795333423
25372,2.305673745669693
25373,1.5182506513085
25374,1.8386602259889415
25375,1.7401257369657306
25376,1.8193464840804527
25377,1.8193464840804527
25378,2.030882953109667
25379,1.4620983811351558
25380,1.8678797834583796
25381,1.7401257369657306
25382,1.8942606644469882
25383,1.8193464840804527
25384,1.7401257369657306
25385,2.0677030440400657
25386,1.9189734304929542
25387,2.4679778752797925
25388,1.694429690957083
25389,1.9636461864848433
25390,1.9084313989660064
25391,1.3975924340381167
25392,1.8999298827278641
25393,2.7676307319608626
25394,1.8542452970661185
25395,2.499618359700007
25396,1.8193464840804527
25397,1.7401257369657306
25398,1.7401257369657306
25399,2.2596416534288606
25400,1.851135995011574
25401,1.7401257369657306
25402,1.7401257369657306
25403,2.3731327745491573
25404,1.7401257369657306
25405,1.9927302039541428
25406,1.8193464840804527
25407,1.8193464840804527
25408,2.748141492961628
25409,1.8193464840804527
25410,1.3975924340381167
25411,1.3975924340381167
25412,1.8193464840804527
25413,1.8193464840804527
25414,1.8406705613334091
25415,2.7524479686532426
25416,2.139091607523823
25417,1.7323133274712426
25418,1.8193464840804527
25419,2.151277893904123
25420,1.958993665030326
25421,2.6693261801342523
25422,1.7401257369657306
25423,2.041155732629712
25424,2.205068964264459
25425,1.877889425371484
25426,1.7401257369657306
25427,2.251613889543592
25428,1.8193464840804527
25429,1.8128465369670712
25430,2.02143739646709
25431,1.9371667037150326
25432,2.295347148333618
25433,1.3975924340381167
25434,1.8837182019639596
25435,1.7401257369657306
25436,1.8193464840804527
25437,1.8193464840804527
25438,1.8512583487190752
25439,1.8193464840804527
25440,1.8193464840804527
25441,1.8193464840804527
25442,1.7999605274059836
25443,1.8193464840804527
25444,1.803115554890027
25445,1.8512583487190752
25446,1.8193464840804527
25447,1.7736401932600259
25448,1.7724684030532805
25449,1.7401257369657306
25450,2.21415478605354
25451,2.0796153235269434
25452,2.049024097915049
25453,2.102605194126567
25454,1.5679669068231543
25455,1.8260099777911003
25456,1.8948696567452525
25457,1.7401257369657306
25458,1.8260099777911003
25459,1.7401257369657306
25460,1.5954962218255742
25461,2.3090336675041407
25462,1.798028793404073
25463,1.864807629026147
25464,1.8193464840804527
25465,1.9636461864848433
25466,1.9937006948203502
25467,1.9636461864848433
25468,1.9083777724323945
25469,1.2681097298084782
25470,1.8193464840804527
25471,1.9729892268553488
25472,1.7323133274712426
25473,1.8128465369670712
25474,1.8630252962294704
25475,2.4623081345716904
25476,1.8260099777911003
25477,2.250420002308894
25478,1.8387231900313719
25479,1.5834255004065068
25480,1.3975924340381167
25481,1.8193464840804527
25482,2.546135321429913
25483,1.9179254220647413
25484,1.8193464840804527
25485,1.8260099777911003
25486,1.8193464840804527
25487,1.8193464840804527
25488,2.799533526342739
25489,1.5314789170422551
25490,1.680879174426811
25491,1.852174904420303
25492,1.9955913242523533
25493,1.8619523749214517
25494,1.8632038590286295
25495,1.8193464840804527
25496,2.3055233332112555
25497,1.7401257369657306
25498,1.7401257369657306
25499,1.7401257369657306
25500,1.8689381783329113
25501,1.806179973983887
25502,2.399587200018076
25503,3.0207133825402495
25504,1.8609366207000937
25505,2.6595359071542166
25506,1.8127128667653687
25507,1.8193464840804527
25508,1.7323133274712426
25509,1.9636461864848433
25510,2.0790364570874895
25511,1.7401257369657306
25512,2.123818986018997
25513,2.589815608066486
25514,1.9636461864848433
25515,1.7259932589247224
25516,1.8664645659717403
25517,1.7401257369657306
25518,2.123524980942732
25519,1.9636461864848433
25520,2.130333768495006
25521,1.8193464840804527
25522,2.7278583226234523
25523,1.8127128667653687
25524,1.764699063798368
25525,2.2247143045303974
25526,1.7931615292455507
25527,1.8193464840804527
25528,1.694429690957083
25529,2.130333768495006
25530,2.1327078448554477
25531,1.8193464840804527
25532,1.8552161947333634
25533,1.321805483857539
25534,1.851135995011574
25535,1.9330821623697911
25536,1.8874485002499537
25537,1.8193464840804527
25538,2.088419617016091
25539,2.091877899629413
25540,2.5746099413401873
25541,2.23281829262736
25542,1.7401257369657306
25543,1.8127128667653687
25544,1.7401257369657306
25545,2.298700282631671
25546,2.2375437381428744
25547,1.7323133274712426
25548,2.4280051345318103
25549,1.5439439424829065
25550,1.8193464840804527
25551,1.7401257369657306
25552,1.8193464840804527
25553,1.3975924340381167
25554,2.0530015704003084
25555,1.4620983811351558
25556,1.7401257369657306
25557,1.9196532823103643
25558,1.7401257369657306
25559,1.7866094726486599
25560,1.7401257369657306
25561,2.0530400086427467
25562,1.4164740791002208
25563,1.1139433523068367
25564,1.8127128667653687
25565,2.8467266888040124
25566,1.9636461864848433
25567,2.65823087466369
25568,1.8385972528166563
25569,1.7401257369657306
25570,2.6155186977102085
25571,2.0862530238171613
25572,1.8193464840804527
25573,1.7401257369657306
25574,1.8386602259889415
25575,1.555940437818511
25576,2.3030663979235104
25577,1.7323133274712426
25578,2.107616929991784
25579,1.8193464840804527
25580,1.8323172699222616
25581,1.3975924340381167
25582,1.7401257369657306
25583,1.694429690957083
25584,1.7401257369657306
25585,2.088206988134535
25586,2.014268457209643
25587,1.3975924340381167
25588,1.9636461864848433
25589,1.9636461864848433
25590,1.8043439184798657
25591,1.380211241711606
25592,2.5532153014021373
25593,2.3753343396654163
25594,1.8043439184798657
25595,1.8193464840804527
25596,1.3975924340381167
25597,1.860098329698518
25598,1.8193464840804527
25599,1.9636461864848433
25600,1.8573324964312685
25601,1.7719547489639491
25602,1.60788374435699
25603,1.8991088581933995
25604,1.8765642139838457
25605,1.8193464840804527
25606,1.7401257369657306
25607,1.671913012441587
25608,1.7508168426497546
25609,1.8193464840804527
25610,2.1089707168794805
25611,1.3975924340381167
25612,1.9821354948037695
25613,1.8193464840804527
25614,2.3117750456357395
25615,1.8542452970661185
25616,1.8193464840804527
25617,1.7401257369657306
25618,2.4688345304327517
25619,1.505149978319906
25620,1.803115554890027
25621,1.8628466599829387
25622,1.8193464840804527
25623,1.9636461864848433
25624,1.8542452970661185
25625,1.8193464840804527
25626,1.7323133274712426
25627,1.7401257369657306
25628,1.7976137301530757
25629,1.7401257369657306
25630,2.003675902548784
25631,1.7401257369657306
25632,1.7241119539612122
25633,2.269139196792179
25634,1.8193464840804527
25635,1.8193464840804527
25636,1.8193464840804527
25637,1.5182506513085
25638,1.9242792860618816
25639,1.7323133274712426
25640,1.7401257369657306
25641,2.2292465620175608
25642,1.8193464840804527
25643,1.7323133274712426
25644,1.8193464840804527
25645,1.7401257369657306
25646,2.2278353057755873
25647,1.956744545282691
25648,1.8193464840804527
25649,1.7851874200293618
25650,1.8193464840804527
25651,1.7323133274712426
25652,1.8193464840804527
25653,1.8406705613334091
25654,1.8193464840804527
25655,1.8193464840804527
25656,2.577893738303586
25657,1.8193464840804527
25658,1.8193464840804527
25659,1.7401257369657306
25660,1.93936947007466
25661,1.7401257369657306
25662,1.7323133274712426
25663,1.7880976333802974
25664,1.8193464840804527
25665,1.7699678013294424
25666,1.9729892268553488
25667,1.9636461864848433
25668,1.7323133274712426
25669,1.8127128667653687
25670,1.9179254220647413
25671,1.7401257369657306
25672,1.7401257369657306
25673,2.746268241198078
25674,1.7323133274712426
25675,1.8193464840804527
25676,2.056866753658313
25677,1.8308451923086115
25678,1.8193464840804527
25679,1.9083777724323947
25680,2.3248583881988676
25681,1.8308451923086115
25682,2.491221576239283
25683,1.8193464840804527
25684,1.7719547489639491
25685,1.7401257369657306
25686,1.7999605274059836
25687,1.9957229219954653
25688,1.8193464840804527
25689,1.4466924663715273
25690,1.7401257369657306
25691,1.9292145037373938
25692,2.1072778228597717
25693,1.8561849267271697
25694,1.8128465369670712
25695,1.865103974641128
25696,1.7401257369657306
25697,2.561959579193906
25698,1.498172660636544
25699,2.2712606104874364
25700,1.7401257369657306
25701,1.7401257369657306
25702,2.110252917353403
25703,1.4739246934161574
25704,1.671913012441587
25705,1.8193464840804527
25706,2.1669035238717957
25707,2.139091607523823
25708,2.2786392978907393
25709,1.9636461864848433
25710,1.8260099777911003
25711,1.9636461864848433
25712,1.3944516808262162
25713,2.4070848357577677
25714,1.9404168646816653
25715,1.8193464840804527
25716,2.404354702725426
25717,1.7401257369657306
25718,1.5886078047426866
25719,1.8697595947824104
25720,1.7401257369657306
25721,1.9927302039541428
25722,1.8260099777911003
25723,1.7323133274712426
25724,1.8128465369670712
25725,1.7401257369657306
25726,2.234238800347067
25727,1.7401257369657306
25728,2.110488699836669
25729,1.9493412067704974
25730,1.7401257369657306
25731,1.1760912590556813
25732,1.5237464668115646
25733,1.9910931080488874
25734,1.8260099777911003
25735,1.8128465369670712
25736,2.250420002308894
25737,1.7721749608246142
25738,2.135704970126725
25739,1.2035767749779727
25740,1.8193464840804527
25741,1.7323133274712426
25742,1.7401257369657306
25743,1.8678797834583796
25744,1.7401257369657306
25745,1.6431564656197062
25746,1.7323133274712426
25747,1.8193464840804527
25748,1.8061121101690911
25749,1.9189210900913358
25750,1.8193464840804527
25751,1.7401257369657306
25752,1.7846172926328754
25753,1.7401257369657306
25754,2.0717347638797605
25755,2.6757325276034796
25756,1.8631443462526673
25757,1.555940437818511
25758,2.250420002308894
25759,1.7401257369657306
25760,1.8193464840804527
25761,1.8107028609471167
25762,1.995415798542415
25763,2.088313315588097
25764,1.9029270960172628
25765,1.7759015788916743
25766,1.8193464840804527
25767,1.7481880270062005
25768,2.1845494813206976
25769,2.626689305465622
25770,2.615865918668555
25771,1.8128465369670712
25772,1.9342964068194057
25773,1.3975924340381167
25774,1.694429690957083
25775,2.130333768495006
25776,2.1263262600949413
25777,1.8193464840804527
25778,1.9636461864848433
25779,2.093421685162235
25780,1.8193464840804527
25781,1.913707913980483
25782,1.7719547489639491
25783,2.0273903846849692
25784,2.052886235256382
25785,2.4621583210264806
25786,2.2712606104874364
25787,1.7401257369657306
25788,1.8193464840804527
25789,1.4620983811351558
25790,1.7323133274712426
25791,1.7508168426497546
25792,1.8678797834583796
25793,1.7707047682157793
25794,1.4620983811351558
25795,1.7323133274712426
25796,1.8193464840804527
25797,1.7401257369657306
25798,1.7401257369657306
25799,2.1901915805753016
25800,1.8193464840804527
25801,1.7944880466591695
25802,1.7056926965377035
25803,1.7323133274712426
25804,1.6689447344577337
25805,1.380211241711606
25806,1.7719547489639491
25807,1.9636461864848433
25808,2.2700030001050595
25809,2.765407750790011
25810,1.8512583487190752
25811,1.8572118423168924
25812,1.8193464840804527
25813,1.9636461864848433
25814,1.7323133274712426
25815,2.130333768495006
25816,1.8193464840804527
25817,1.2035767749779727
25818,1.8193464840804527
25819,1.7401257369657306
25820,1.9710902131371155
25821,2.5217524634067643
25822,1.9866821797795056
25823,2.228194969963351
25824,1.9953719060281625
25825,1.8689381783329113
25826,1.7999605274059836
25827,2.6154555367906815
25828,1.4471580313422192
25829,1.9293678292400995
25830,1.7401257369657306
25831,1.8193464840804527
25832,1.871514558708382
25833,1.7401257369657306
25834,1.958993665030326
25835,2.4104735427283304
25836,1.8193464840804527
25837,2.6001994025696633
25838,1.7223047868743278
25839,1.7323133274712426
25840,1.8575134147766899
25841,1.7323133274712426
25842,1.8446635282402393
25843,2.9885277436278863
25844,2.1138097026729454
25845,1.8193464840804527
25846,1.7401257369657306
25847,1.8193464840804527
25848,2.219951085755317
25849,1.8664645659717403
25850,1.8193464840804527
25851,1.936815231197633
25852,1.3975924340381167
25853,2.0389776223326916
25854,2.1689097791223606
25855,2.338595923576831
25856,1.8308451923086115
25857,1.8193464840804527
25858,1.8127128667653687
25859,1.5679669068231543
25860,1.2817149700272958
25861,1.8689381783329113
25862,1.8193464840804527
25863,1.8193464840804527
25864,1.3975924340381167
25865,1.4593924877592308
25866,2.748157004863832
25867,1.8193464840804527
25868,1.86993541064686
25869,1.9636461864848433
25870,1.8422346863472396
25871,1.7401257369657306
25872,2.1037353227383333
25873,1.8128465369670712
25874,2.771440486639912
25875,1.5182506513085
25876,1.8193464840804527
25877,1.7323133274712426
25878,2.3922747615719415
25879,1.6016254795539446
25880,2.419922721037603
25881,1.8193464840804527
25882,1.7401257369657306
25883,2.0016904542321527
25884,1.8193464840804527
25885,2.2252317222146463
25886,2.069926968752472
25887,1.8193464840804527
25888,2.250420002308894
25889,1.3975924340381167
25890,2.136593747333078
25891,1.8260099777911003
25892,2.133379211923519
25893,1.4471580313422192
25894,1.1455071714096625
25895,1.8805849560649799
25896,1.8128465369670712
25897,2.568448145605873
25898,1.8193464840804527
25899,1.8512583487190752
25900,1.7401257369657306
25901,2.3726542942037327
25902,1.7931615292455507
25903,1.3005954838899636
25904,1.9636461864848433
25905,1.8043439184798657
25906,1.8308451923086115
25907,1.8128465369670712
25908,2.010427172717049
25909,1.1139433523068367
25910,1.7401257369657306
25911,1.694429690957083
25912,1.7401257369657306
25913,1.8193464840804527
25914,1.6332664111554245
25915,1.8689381783329113
25916,1.8193464840804527
25917,1.8193464840804527
25918,1.958993665030326
25919,1.7401257369657306
25920,1.555940437818511
25921,1.7999605274059836
25922,1.8193464840804527
25923,1.555940437818511
25924,1.8193464840804527
25925,1.7401257369657306
25926,1.913707913980483
25927,1.7323133274712426
25928,1.4471580313422192
25929,1.8193464840804527
25930,2.2688820587325673
25931,1.7323133274712426
25932,1.7401257369657306
25933,2.0671452788853952
25934,1.8127128667653687
25935,1.8193464840804527
25936,2.1019531774771996
25937,1.8193464840804527
25938,1.8606374167737547
25939,1.7401257369657306
25940,1.6900187807886953
25941,2.0953088613853814
25942,2.2131191388114564
25943,1.8518085142282374
25944,1.2633993313340022
25945,2.041195233696809
25946,1.555940437818511
25947,1.8193464840804527
25948,1.8193464840804527
25949,1.8193464840804527
25950,1.7323133274712426
25951,2.5933414581922563
25952,1.8426716337607885
25953,1.871514558708382
25954,1.8193464840804527
25955,2.0530015704003084
25956,2.426901463081663
25957,2.4426992126301905
25958,1.8193464840804527
25959,2.4913897119293056
25960,1.7401257369657306
25961,1.8193464840804527
25962,1.7401257369657306
25963,1.7401257369657306
25964,2.3090336675041407
25965,2.4897757280904744
25966,1.977586438003851
25967,1.5182506513085
25968,1.7401257369657306
25969,2.7197454925295768
25970,1.7778616241762417
25971,1.825945143203848
25972,1.994976673649691
25973,1.7788022040132387
25974,1.8193464840804527
25975,1.8193464840804527
25976,1.7401257369657306
25977,2.276875221131548
25978,1.3975924340381167
25979,1.8697595947824104
25980,2.580765363074483
25981,2.0493343359722838
25982,1.7323133274712426
25983,1.8193464840804527
25984,1.9636461864848433
25985,1.8720979742742268
25986,1.852174904420303
25987,1.8193464840804527
25988,1.7323133274712426
25989,1.78511619502192
25990,1.7401257369657306
25991,1.8492965408347266
25992,1.8193464840804527
25993,1.7323133274712426
25994,1.8193464840804527
25995,1.7401257369657306
25996,1.7401257369657306
25997,2.292145267814121
25998,1.7401257369657306
25999,2.250420002308894
26000,1.8748875108461125
26001,1.8193464840804527
26002,1.8664645659717403
26003,1.8193464840804527
26004,1.8193464840804527
26005,2.139091607523823
26006,1.9179778825929084
26007,1.7401257369657306
26008,1.8678797834583796
26009,2.6577822578115384
26010,1.7323133274712426
26011,1.7708520116421442
26012,1.8193464840804527
26013,1.7401257369657306
26014,1.6866362692622934
26015,1.7323133274712426
26016,1.7401257369657306
26017,1.7401257369657306
26018,1.7050936105478731
26019,1.8193464840804527
26020,1.9650134502722478
26021,1.7699678013294424
26022,1.7671558660821804
26023,1.8193464840804527
26024,1.8193464840804527
26025,1.7779340488377793
26026,2.209407768096376
26027,1.7401257369657306
26028,2.237970785416336
26029,1.8128465369670712
26030,1.8193464840804527
26031,1.5908418347816027
26032,1.7401257369657306
26033,1.7671558660821804
26034,2.9817552018881357
26035,2.241919853150198
26036,2.5085701165790457
26037,1.9955474494751375
26038,1.4865721505183564
26039,1.7401257369657306
26040,2.1636383596289233
26041,2.130333768495006
26042,2.502850282593983
26043,1.9937888138187054
26044,2.0567524405674393
26045,1.8260099777911003
26046,2.7863183310529163
26047,2.2404244330836076
26048,2.1206397284155662
26049,1.9029270960172628
26050,1.8127128667653687
26051,1.7323133274712426
26052,1.7788022040132387
26053,1.4307198878632823
26054,2.2093809523461956
26055,1.8193464840804527
26056,1.8323172699222616
26057,1.4355258514986549
26058,1.7851874200293618
26059,1.8193464840804527
26060,2.2092736727848763
26061,2.4305909979730638
26062,1.9636461864848433
26063,2.506044788232985
26064,1.7626785637274363
26065,1.803183888535342
26066,1.8581761379823443
26067,1.5487578285737043
26068,2.0656917280932707
26069,1.8193464840804527
26070,1.986637395610154
26071,1.7401257369657306
26072,1.7736401932600259
26073,1.8128465369670712
26074,1.8869980456710993
26075,1.7401257369657306
26076,2.432311742649381
26077,1.694429690957083
26078,2.041195233696809
26079,1.9636461864848433
26080,1.7401257369657306
26081,1.859378504425601
26082,1.8193464840804527
26083,1.7401257369657306
26084,1.7323133274712426
26085,1.7323133274712426
26086,1.8193464840804527
26087,1.8193464840804527
26088,1.7323133274712426
26089,1.8128465369670712
26090,1.8552161947333634
26091,1.380211241711606
26092,1.7672300981107183
26093,1.9917132757130895
26094,1.8128465369670712
26095,1.8193464840804527
26096,1.5182506513085
26097,1.7323133274712426
26098,1.7671558660821804
26099,1.8193464840804527
26100,1.8193464840804527
26101,1.9636461864848433
26102,2.7257319996879663
26103,2.2428891221893545
26104,1.7401257369657306
26105,2.042181594515766
26106,1.7401257369657306
26107,1.958993665030326
26108,1.812779707008964
26109,1.7401257369657306
26110,1.8128465369670712
26111,1.7401257369657306
26112,1.9636461864848433
26113,1.3975924340381167
26114,1.5755342183198644
26115,2.472390727626629
26116,1.555940437818511
26117,1.3975924340381167
26118,1.7401257369657306
26119,1.825945143203848
26120,1.7401257369657306
26121,1.8937062930647135
26122,2.0505730767551476
26123,2.1823575797645325
26124,1.555940437818511
26125,1.8193464840804527
26126,2.393224116361297
26127,1.7401257369657306
26128,1.7323133274712426
26129,2.0960057397151126
26130,1.8193464840804527
26131,1.89470365260923
26132,1.7401257369657306
26133,2.154028149603197
26134,2.8407457681822295
26135,1.8473258307854237
26136,1.9636461864848433
26137,2.3364197048626583
26138,1.3975924340381167
26139,2.699898401496259
26140,1.555940437818511
26141,1.380211241711606
26142,1.4620983811351558
26143,1.7401257369657306
26144,1.803115554890027
26145,2.8843704875264713
26146,1.5438198051426577
26147,1.8193464840804527
26148,2.0752549005329
26149,2.2943118809020127
26150,1.8193464840804527
26151,1.958993665030326
26152,2.6381996307472355
26153,1.9937447565544624
26154,1.8193464840804527
26155,2.253386472987772
26156,1.8128465369670712
26157,1.8193464840804527
26158,1.7736401932600259
26159,1.7736401932600259
26160,1.8043439184798657
26161,1.9342964068194057
26162,1.9157163379459938
26163,1.7323133274712426
26164,1.9497802083620006
26165,1.5908418347816027
26166,2.284926786990287
26167,1.6185710281201298
26168,2.4722443526734725
26169,1.8193464840804527
26170,2.41200669524106
26171,2.2627120626317265
26172,1.555940437818511
26173,2.309928110434921
26174,1.8193464840804527
26175,1.8963608454693164
26176,1.3975924340381167
26177,1.4620983811351558
26178,1.8193464840804527
26179,1.8127128667653687
26180,1.8193464840804527
26181,1.6812412373755872
26182,1.3749315539781881
26183,1.9683428309589455
26184,1.7931615292455507
26185,1.8043439184798657
26186,1.7401257369657306
26187,1.8193464840804527
26188,2.624158288789103
